"","title","contents"
"68","‘팀 전원 득점’ 무자비한 미국, ‘괴인’ 없는 그리스에 22점차 대승…평가...","  스티브 커 감독이 이끈 미국은 19일(한국시간) UAE 아부다비의 에티하드 아레나에서 열린 그리스와의 2023... ‘괴인’ 야니스 아데토쿤보가 이탈한 그리스는 처음으로 100점대 실점을 기록하며 미국의 매서움을 느껴야... "
"69","그리스 산불 전국으로 맹렬히 번져 사망 3명 추가 발견","  25일 산불을 진압하던 항공기가 추락, 캐나다 조종사 2명이 숨지는 등 모두 3명이 사망한 그리스에서 26일... 발견되었다고 그리스의 ERT방송이 보도했다. 그녀의 남편도 심한 화상을 입은 채 발견되었다. 또 그 곳에서 불과... "
"70","그리스 산불에 탄약고 '펑'…UN ""온난화 끝, 지구 펄펄 끓는 시대""","  그리스 전역에 산불이 번졌는데, 공군 탄약고까지 덮쳐 대형 폭발로도 이어졌습니다. 매일 40도를 웃도는... 디나 안젤리 / 그리스 네아 안치올로스 ""지금도 불이 나고 있어요. 폭발로 인한 충격으로 막대한 피해를... "
"71","'산불 대란' 그리스 열흘간 화재 667건…F-16 부대도 대피","  화마에 빠진 그리스에서 최근 10여 일간 이어진 산불 등 화재는 총 667건에 달하는데, 대부분 방화 등 사람에 의한 것이라는 당국 발표가 나왔다. 28일(현지 시간) 영국 일간 가디언 등은 바실리스 키킬리아스 그리스... "
"72","그리스 신화 1, 2","  로버트 그레이브스의 『그리스 신화』, 출간 70여 년 만에 국내 첫 번역·출간 불멸의 그리스 신화, 고전 정본에 대한 해석과 이설을 곁들여 읽다 영국의 계관시인, 작가, 고전학자, 신화 연구가인 로버트 그레이브스의... "
"73","그리스 정부, 아크로폴리스 입장 '하루 2만명' 제한","  양정빈 인턴 기자 = 그리스 정부가 고대 그리스 유적지 아크로폴리스 방문객 수를 일일 2만명으로 제한하기로 했다. 2일(현지시간) AP통신에 따르면 그리스 정부는 다음 달 4일부터 아크로폴리스의 관광객 과밀을... "
"74","연기로 뒤덮인 불타는 섬…위성이 본 그리스 로도스","  · 대형 화재로 현지인과 관광객 수만 명이 대피 중인 그리스 로도스섬을 촬영한 위성사진이 나왔다.... 연구소의 정용승 박사는 “캐나다 산불은 수개월째 여전하고, 이탈리아·그리스 지역은 섭씨 40도 안팎의... "
"75","중국 그리스 제치고 세계 1위 해운 선주국가 올라","  중국이 그리스를 제치고 세계 최대 선주국에 올라섰다고 영국 클락슨 자료를 인용해 중국 과기일보가 15일 전했다. 해운사 등 중국 선주가 보유한 선단 규모는 총톤수(GT) 기준으로 2억4920만톤에 달했으며, 그리스의... "
"76","'연일 40도' 그리스서 산불 번져 공군 무기고 폭발","  연일 40도가 넘는 폭염이 이어지는 그리스에서 강풍으로 인해 산불이 옮겨붙으며 공군 무기고가 폭발하는... 그리스 중부 마그니시아 지역 볼로스에서 발생한 산불이 네아 안치알로스 공군본부에서 4km 떨어진... "
"77","교황, 산불·폭우 피해 그리스·이탈리아 위로…기후변화 대응 촉구","  프란치스코 교황이 산불과 폭우를 피해를 본 그리스와 이탈리아의 희생자들에게 위로를 전하고 기후변화 대응을 촉구했다. 28일(현지시간) 바티칸 뉴스에 따르면 교황은 이날 그리스 주교회의 의장 페트로스 스테파노... "
"78","(작성중)글로벌 ‘선박왕’ 부상하는 중국, 선단규모 그리스 앞질러","  불리는 그리스를 제치고 세계에서 가장 많은 선단을 운영하는 국가로 올라섰다. 글로벌 해운시장의... 기준으로도 그리스를 앞선 것으로 나타났다. 중국 해운업계는 2억4920만GT 규모의 선단을 보유함으로써... "
"79","이기환 교수가 본 그리스 해운 성공 요인","  다른 유럽 국가에 비해 경제 상황이나 해운 환경이 좋지 않은 그리스가 세계 선복량의 약 18%를 보유한 해운강국이 된 배경은 무엇일까. 한국해양대 이기환(사진) 해양금융대학원장이 최근 발간한 〈그리스 해운의 해부〉... "
"80","[스프] 러시아 대신에 그리스?…그리스는 새로운 신화를 쓸 것인가","  그리스 앞바다에는 유명하고 아름다운 섬이 많습니다. 하얀 집들로 유명한 산토리니나 중동 부자들의 여름... 이 에게 해에는 6,000개가 넘는 그리스의 섬들이 흩뿌려져 있습니다. 이 많은 섬 중에서 사람이 사는 섬은... "
"81","48도 치솟은 그리스…오후 야외노동 금지, 어기면 벌금","  그리스 등 지중해 연안 국가들이 이례적인 폭염에 이은 산불 확산으로 어려움을 겪고 있다. 독일에서는 내륙... 그리스의 주요 관광지 로도스섬에서 산불이 일주일째 이어진 가운데 26일(현지시각)에는 본토에서도 산불이... "
"82","그리스 산불로 공군 탄약고 폭발","  27일(현지시각) 그리스 볼로스 외곽 네아 안치올로스 마을에서 자원봉사자와 소방관들이 산불을 진화하고 있다. 산불이 그리스 공군 탄약고로 번지며 대형 폭발이 일어나 인근 주민들에게 대피 명령이 내려졌다. 2023.07.... "
"83","지중해연안 최악 산불…그리스 휴양섬 10% 소실, 최소 40명 사망","  알제리, 그리스, 이탈리아 등 3국에서 26일(현지시간) 기준 최소 40명이 화재로 사망한 것으로 확인됐다.... 사상 최악의 산불이 덮친 그리스는 26일 하루 61건의 화재가 추가로 발생했다. 지난 18일 남동부 로도스섬을... "
"84","""내 삶이 멈췄다""…일주일 산불에 황망한 그리스 섬주민들","  권진영 김성식 이유진 기자 = 그리스 각지에서 산불이 타올라 최소 10명이 입원하고 관광객 2만여 명이 대피했다. 일과 삶의 터전을 잃은 주민들은 상실감에 빠졌다. 26일(현지시간) 가디언에 따르면 그리스 당국은... "
"85","교황, 산불·폭우 덮친 그리스·伊에 위로와 기후변화 대응촉구","  박수현 통신원 = 프란치스코 교황이 산불과 폭우로 고통을 겪고 있는 그리스와 이탈리아에 전보를 보내 위로를 전하고 기후 변화에 대응할 것을 촉구했다. 교황은 28일(현지시간) 각각 그리스와 이탈리아 주교회의 의장인... "
"86","그리스서 축구 팬들 난투극, 20대 남성 숨져","  사진제공/AFP통신 그리스 아테네 외곽에서 축구 팬들 사이 난투극이 벌어져 1명이 흉기에 찔려 숨지고 96명이 체포됐다고 현지 경찰이 8일(현지시간) 밝혔다. AFP통신에 따르면 7일 저녁 그리스 아테네의 AEK 아테네... "
"87","'이형'과 '이설'에 새로운 해석을 곁들인 '그리스 신화'","  영국의 계관시인, 작가, 고전학자, 신화 연구가인 로버트 그레이브스의 '그리스 신화'가 출간 70여년만에 국내 첫 번역·출간됐다. 로버트 그레이브스의 '그리스 신화'는 현대의 독자들이 주로 읽는 토머스 불핀치 판... "
